X直播电视台 youtube油管 频道
$c_start 测试$c_end
ceshi2,#genre#
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8	
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8$JS	
凤凰香港,http://223.110.236.2/ott.js.chinamobile.com/PLTV/3/224/3221228060/index.m3u8$JS1080P

凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰资讯,https://zb.ios.ifeng.com/live/05QGCOB3T34/index.m3u8
凤凰电影台,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA

经典功夫台,http://103.140.229.13/BOBO/bibi.php?id=21715386
经典功夫台,http://ftp9524803.host166.gotoip4.cn/bilibili.php?id=21715386


C+,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-U1-NO/03.m3u8
C+,http://gslbmeiah.cdn.hk.chinamobile.com/livehls/MOB-U1-NO/index.m3u8
香港HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
星卫电影台,http://data.3g.yy.com/live/hls/29900720/29900720


+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

🛰️台湾頻道,#genre#

民视,rtmp://59.124.75.157/sat/tv051
台视,rtmp://59.124.75.157/sat/tv071
中视,rtmp://59.124.75.157/sat/tv091
华视,rtmp://59.124.75.157/sat/tv111
TVBS欢乐台,rtmp://59.124.75.157/sat/tv421
TVBS新闻台,rtmp://59.124.75.157/sat/tv551
东森超视,rtmp://59.124.75.157/sat/tv331
东森财经新闻,rtmp://59.124.75.157/sat/tv571
纬来日本,rtmp://59.124.75.157/sat/tv771
纬来育乐,rtmp://59.124.75.157/sat/tv701
纬来体育,rtmp://59.124.75.157/sat/tv721
ELEVEN1,rtmp://59.124.75.157/sat/tv731
ELEVEN2,rtmp://59.124.75.157/sat/tv741
MoMo综合台,rtmp://59.124.75.157/sat/tv761
爱尔达体育1,rtmp://59.124.75.157/sat/md011
爱尔达体育2,rtmp://59.124.75.157/sat/md021
博斯运动II,rtmp://59.124.75.157/sat/md051
爱尔达体育1台,rtmp://59.124.75.157/sat/md011
爱尔达体育2,rtmp://59.124.75.157/sat/md031
爱尔达体育3,rtmp://59.124.75.157/sat/md041
DDDD,rtmp://59.124.75.157/sat/jp011
GAORA,rtmp://59.124.75.157/sat/jp031
有线体育台,rtmp://59.124.75.157/sat/hk011
Sports Plus,rtmp://59.124.75.157/sat/hk021
xxxs,rtmp://59.124.75.157/sat/hk031
18台,rtmp://59.124.75.157/sat/hk041

台视,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/72/814/ch46.m3u8 
中视,http://211.23.114.106:8502/http/61.221.81.94:8088/hls/72/814/ch47.m3u8 
华视,http://211.23.114.106:8503/http/61.221.81.94:8088/hls/72/814/ch48.m3u8 
民视,http://211.23.114.106:8504/http/61.221.81.94:8088/hls/73/815/ch49.m3u8 
公视,http://211.23.114.106:8505/http/61.221.81.94:8088/hls/73/815/ch50.m3u8 
人间卫视,http://211.23.114.106:8506/http/61.221.81.94:8088/hls/69/811/ch36.m3u8 
大爱,http://211.23.114.106:8507/http/61.221.81.94:8088/hls/73/815/ch52.m3u8 
好消息,http://211.23.114.106:8508/http/61.221.81.94:8088/hls/74/816/ch53.m3u8 
国家地理,http://211.23.114.106:8509/http/61.221.81.94:8088/hls/61/803/ch01.m3u8 
Discovery,http://211.23.114.106:8510/http/61.221.81.94:8088/hls/71/813/ch44.m3u8 
旅游生活,http://211.23.114.106:8570/http/61.221.81.94:8088/hls/70/812/ch38.m3u8 
动物星球,http://211.23.114.106:8512/http/61.221.81.94:8088/hls/70/812/ch37.m3u8 
八大综合,http://211.23.114.106:8520/http/61.221.81.94:8088/hls/66/808/ch21.m3u8 
亚洲旅游,http://211.23.114.106:8513/http/61.221.81.94:8088/hls/76/818/ch61.m3u8 
迪士尼,http://211.23.114.106:8581/http/61.221.81.94:8088/hls/70/812/ch40.m3u8 
东森幼幼,http://211.23.114.106:8515/http/61.221.81.94:8088/hls/63/805/ch09.m3u8 
ANIMAX,http://211.23.114.106:8516/http/61.221.81.94:8088/hls/70/812/ch39.m3u8 
龙华卡通,http://211.23.114.106:8528/http/59.120.8.187:8066/hls/210/10013/cstv13.m3u8 
纬来综合,http://211.23.114.106:8518/http/61.221.81.94:8088/hls/68/810/ch32.m3u8 
八大第一,http://211.23.114.106:8536/http/61.221.81.94:8088/hls/66/808/ch22.m3u8 
八大综合,http://211.23.114.106:8520/http/61.221.81.94:8088/hls/66/808/ch21.m3u8 
三立台湾,http://211.23.114.106:8521/http/60.251.39.91:8081/hls/65/807/ch20.m3u8 
三立都会,http://211.23.114.106:8522/http/60.251.39.91:8081/hls/65/807/ch19.m3u8 
卫视中文,http://211.23.114.106:8514/http/60.251.39.91:8081/hls/62/804/ch05.m3u8 
东森综合,http://211.23.114.106:8524/http/60.251.39.91:8081/hls/63/805/ch12.m3u8 
东森超视,http://211.23.114.106:8525/http/60.251.39.91:8081/hls/64/806/ch14.m3u8 
中天综合,http://211.23.114.106:8526/http/60.251.39.91:8081/hls/67/809/ch25.m3u8 
中天娱乐,http://211.23.114.106:8527/http/60.251.39.91:8081/hls/67/809/ch26.m3u8 
东风卫视,http://211.23.114.106:8578/http/60.251.39.91:8081/hls/68/810/ch31.m3u8 
MuchTV,http://211.23.114.106:8529/http/60.251.39.91:8081/hls/72/814/ch45.m3u8 
东森戏剧,http://211.23.114.106:8530/http/60.251.39.91:8081/hls/64/806/ch13.m3u8 
八大戏剧,http://211.23.114.106:8531/http/60.251.39.91:8081/hls/66/808/ch23.m3u8 
TVBS欢乐,http://211.23.114.106:8532/http/60.251.39.91:8081/hls/65/807/ch17.m3u8 
纬来戏剧,http://211.23.114.106:8533/http/60.251.39.91:8081/hls/69/811/ch33.m3u8 
龙华戏剧,http://211.23.114.106:8534/http/59.120.8.187:8066/hls/210/10010/cstv10.m3u8 
龙华日韩,http://211.23.114.106:8535/http/59.120.8.187:8066/hls/210/10011/cstv11.m3u8 
龙华偶像,http://211.23.114.106:8579/http/59.120.8.187:8066/hls/210/10012/cstv12.m3u8 
未来日本,http://211.23.114.106:8537/http/60.251.39.91:8081/hls/69/811/ch34.m3u8 
WAKUWAKU JAPAN,http://211.23.114.106:8538/http/60.251.39.91:8081/hls/61/803/ch03.m3u8 
年代新闻,http://211.23.114.106:8517/http/60.251.39.91:8081/hls/67/809/ch27.m3u8 
东森新闻,http://211.23.114.106:8540/http/60.251.39.91:8081/hls/63/805/ch10.m3u8 
中天新闻,http://211.23.114.106:8541/http/60.251.39.91:8081/hls/78/80/ch63max.m3u8 
民视新闻,http://211.23.114.106:8542/http/60.251.39.91:8081/hls/73/815/ch51.m3u8 
三立新闻,http://211.23.114.106:8543/http/60.251.39.91:8081/hls/65/807/ch18.m3u8 
TVBS新闻,http://211.23.114.106:8546/http/116.50.42.19:8081/hls/64/806/ch16.m3u8 
TVBS HD,http://211.23.114.106:8545/http/116.50.42.19:8081/hls/64/806/ch15.m3u8 
东森财经,http://211.23.114.106:8546/http/116.50.42.19:8081/hls/63/805/ch11.m3u8 
寰宇新闻,http://220.135.55.74:8569/http/61.221.81.94:8088/hls/72/814/ch46.m3u8
寰宇新闻,http://211.23.114.106:8547/http/116.50.42.19:8081/hls/76/818/ch62.m3u8 

壹新闻台,http://211.23.114.106:8548/http/116.50.42.19:8081/hls/66/808/ch24.m3u8

CNN新闻,http://211.23.114.106:8549/http/116.50.42.19:8081/hls/68/810/ch29.m3u8 
CNBC新闻,http://211.23.114.106:8550/http/116.50.42.19:8078/hls/24/80/cnbc90.m3u8 
Bloomberg,http://211.23.114.106:8551/http/116.50.42.19:8078/hls/43/80/bloomber.m3u8 
NHK新闻,http://211.23.114.106:8552/http/116.50.42.19:8081/hls/62/804/ch06.m3u8 
卫视电影台,http://211.23.114.106:8553/http/116.50.42.19:8081/hls/62/804/ch07.m3u8 
好莱坞电影,http://211.23.114.106:8554/http/116.50.42.19:8081/hls/74/816/ch55.m3u8 
纬来电影台,http://211.23.114.106:8555/http/116.50.42.19:8081/hls/69/811/ch35.m3u8 
龙华电影台,http://211.23.114.106:8556/http/116.50.42.19:8066/hls/210/10014/cstv14.m3u8 
HBO HD,http://211.23.114.106:8511/http/116.50.42.19:8081/hls/71/813/ch41.m3u8 
AXN电影,http://211.23.114.106:8558/http/116.50.42.19:8081/hls/71/813/ch43.m3u8 
Cinemax,http://211.23.114.106:8559/http/116.50.42.19:8081/hls/71/813/ch42.m3u8 
FOXmovies,http://211.23.114.106:8560/http/116.50.42.19:8081/hls/62/804/ch08.m3u8 
FOX频道,http://211.23.114.106:8561/http/116.50.42.19:8081/hls/61/803/ch02.m3u8 
纬来育乐,http://211.23.114.106:8562/http/116.50.42.19:8081/hls/68/810/ch30.m3u8 
纬来体育,http://211.23.114.106:8563/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
博斯运动I,http://211.23.114.106:8564/http/59.120.8.187:8066/hls/210/10018/cstv18.m3u8 
博斯运动II,http://211.23.114.106:8565/http/59.120.8.187:8081/hls/61/803/ch04.m3u8 
ELEVEN SPORTS 1,http://211.23.114.106:8566/http/59.120.8.187:8078/hls/25/80/esport.m3u8 
ELEVEN SPORTS 2,http://211.23.114.106:8567/http/59.120.8.187:8078/hls/26/80/esport2.m3u8 


+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
🚀港台外网,#genre#
翡翠台,http://185.207.176.189:8080/channels/tv-81/playlist.m3u8
J2,http://185.207.176.189:8080/channels/tv-82/playlist.m3u8
TVB 新闻,http://185.207.176.189:8080/channels/tv-83/playlist.m3u8
明珠台,http://185.207.176.189:8080/channels/tv-84/playlist.m3u8
无线财经,http://185.207.176.189:8080/channels/tv-85/playlist.m3u8
ViuTV,http://185.207.176.189:8080/channels/tv-99/playlist.m3u8
ViuTVsix,http://185.207.176.189:8080/channels/tv-96/playlist.m3u8
RHK31,http://185.207.176.189:8080/channels/tv-31/playlist.m3u8
RHK32,http://185.207.176.189:8080/channels/tv-32/playlist.m3u8
RHK33,http://185.207.176.189:8080/channels/tv-33/playlist.m3u8
open hd,http://185.207.176.189:8080/channels/tv-77/playlist.m3u8
HKIB hd,http://185.207.176.189:8080/channels/tv-76/playlist.m3u8

HKC有线新闻台,https://api.leonardpark.dev/live/icable/109
HKC有线财经资讯台,https://api.leonardpark.dev/live/icable/108
HKC有线直播新闻台,https://api.leonardpark.dev/live/icable/110
Now直播331台,https://api.leonardpark.dev/live/now/331


Now新聞332台,http://livetv.dnsfor.me:80/channel.4.m3u8
Now直播331台,http://livetv.dnsfor.me:80/channel.3.m3u8
Now Sports Prime,http://livetv.dnsfor.me/channel.12.m3u8
香港开电视,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8

中视,http://50.7.61.148:30080/Entry/ctv
台视,http://50.7.61.148:30080/Entry/ttv
民视,http://50.7.61.147:30080/Entry/ftv
华视,http://50.7.61.147:30080/Entry/cts
TVBS,http://50.7.61.148:30080/Entry/tvbs
TLC,http://50.7.61.147:30080/Entry/tlc
JET综合,http://50.7.61.147:30080/Entry/jet
SET三立台湾,http://50.7.61.148:30080/Entry/settw-
卫视中文,http://50.7.61.148:30080/Entry/starchinese
AXN,http://50.7.61.148:30080/Entry/axn
HBO,http://50.7.61.148:30080/Entry/hbo
东森新闻,http://50.7.61.147:30080/Entry/etnews
纬来日本,http://50.7.61.147:30080/Entry/vljp
民视新闻,http://50.7.61.148:30080/Entry/ftvnews
TVBS新闻,http://50.7.61.148:30080/Entry/tvbsnews
非凡商业,http://50.7.61.147:30080/Entry/ubnbus
壹新闻 HD,http://50.7.61.147:30080/Entry/etv

寰宇新闻台,http://58.99.33.16:1935/liveedge17/live_163_3.stream/chunklist.m3u8
寰宇新闻台,http://58.99.33.16:1935/liveedge17/live_163_3.stream/chunklist.m3u8
亚洲旅游台,http://58.99.33.16:1935/liveedge17/live_172_3.stream/chunklist.m3u8
博斯运动2,http://58.99.33.16:1935/liveedge17/live_244_3.stream/chunklist.m3u8
智林体育台,http://58.99.33.16:1935/liveedge17/live_122_3.stream/chunklist.m3u8
中台湾生活网,http://58.99.33.16:1935/liveedge17/live_852_3.stream/chunklist.m3u8
中台湾生活网,http://58.99.33.16:1935/liveedge17/live_853_3.stream/chunklist.m3u8
中台湾生活网,http://58.99.33.16:1935/liveedge17/live_854_3.stream/chunklist.m3u8
中台湾生活网,http://58.99.33.16:1935/liveedge17/live_020_3.stream/chunklist.m3u8
MAVlife,http://58.99.33.16:1935/liveedge17/live_070_3.stream/chunklist.m3u8
momo综合台,http://58.99.33.16:1935/liveedge17/live_075_3.stream/chunklist.m3u8
NHK,http://58.99.33.16:1935/liveedge17/live_108_3.stream/chunklist.m3u8
FRANCE,http://58.99.33.16:1935/liveedge17/live_156_3.stream/chunklist.m3u8
TV5monde,http://58.99.33.16:1935/liveedge17/live_157_3.stream/chunklist.m3u8

民视新闻 HD,http://seb.sason.top/sc/msxw_fhd.m3u8

民视影剧,http://seb.sason.top/ptv/ftv.php?id=yj
民视综艺,http://seb.sason.top/ptv/ftv.php?id=zy
民视旅游,http://seb.sason.top/ptv/ftv.php?id=ly
中天新闻 HD,http://seb.sason.top/sc/ztxw_fhd.m3u8
东森新闻 HD,http://seb.sason.top/sc/dsxw_fhd.m3u8
东森财经新闻 HD,http://seb.sason.top/sc/dscjxw_fhd.m3u8
三立iNews,http://seb.sason.top/sc/slinews_fhd.m3u8
三立Live新闻,http://seb.sason.top/sc/sllive_fhd.m3u8
三立台湾,https://setlive-lh.akamaihd.net/i/settaiwan_1@301196/index_1080_av-b.m3u8?sd=10&rebase=on
三立都会,https://setlive-lh.akamaihd.net/i/setmetro_1@132201/index_1080_av-b.m3u8?sd=10&rebase=on
好消息,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
好消息,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8


+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

🛰️澳门频道,#genre#
澳视澳门,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8
澳视澳门,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
澳视葡文,http://103.233.191.132:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,http://103.233.191.133:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8
澳视卫星,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳视卫星,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8
澳视卫星,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
澳视体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育,http://103.233.191.133:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
澳视资讯,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳视资讯,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳视综艺,http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8
澳视综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
澳视综艺,http://103.233.191.132:1935/ch6/hd_ch6.live/playlist.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳门3,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳视葡文,http://61.244.22.5/ch2/ch2.live/chunklist_w1632175875.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/index.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/chunklist_w1632175875.m3u8
澳门莲花卫视,http://nettvpro.live/hls/lotustv.php
澳视卫星,http://61.244.22.4/ch3/ch3.live/index.m3u8
澳亚卫视,http://116.199.5.52:8114/index.m3u8?FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8&Fsv_chan_hls_se_idx=192
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/live.m3u8
澳门macau,http://124.238.99.44:808/hls/357/index.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/1024/live.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/a/live.m3u8
澳亚卫视,http://124.238.99.44:808/hls/360/index.m3u8
創世電視,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8
創世電視,https://cdn.deepcore.online/hlsme/ctv_hk.m3u8
港开电视,https://cdn.hkdtmb.com/hls/77/index.m3u8
国际财经,https://cdn.hkdtmb.com/hls/76/index.m3u8


+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

🇲🇾马来頻道,#genre#

TVB华丽台,http://185.180.221.194:8278/367b06ceb0/playlist.m3u8?tid=MA6A9167860491678604&ct=18393&tsum=a91c02b45da772304fb1d530514e52a7
ASTRO AEC HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6701
ASTRO AOD 353 HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6704
ASTRO AOD 355 HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6706
Celestial Classic Movies.,http://iptv.tvmalaysia.cc:80/kl570/kl570/7222
Celestial Movies,http://iptv.tvmalaysia.cc:80/kl570/kl570/7235
TVB Classic,http://iptv.tvmalaysia.cc:80/kl570/kl570/6839
HBO FHD,http://iptv.tvmalaysia.cc:80/kl570/kl570/7067
HBO Hits FHD,http://iptv.tvmalaysia.cc:80/kl570/kl570/7068
HBO Signature FHD,http://iptv.tvmalaysia.cc:80/kl570/kl570/7069
HBO Family FHD,http://iptv.tvmalaysia.cc:80/kl570/kl570/7070
Hits Movies,http://iptv.tvmalaysia.cc:80/kl570/kl570/7066
Red By HBO HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/7071
Warner TV HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/7072
TvN,http://iptv.tvmalaysia.cc:80/kl570/kl570/8865
tvN HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6844
tvN movies,http://iptv.tvmalaysia.cc:80/kl570/kl570/7074
tvN Movies,http://iptv.tvmalaysia.cc:80/kl570/kl570/6845
EPL LIVE 1,http://iptv.tvmalaysia.cc:80/kl570/kl570/9022
EPL LIVE 2,http://iptv.tvmalaysia.cc:80/kl570/kl570/9023
ASTRO SUPERSPORT HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6708
ASSP 1,http://iptv.tvmalaysia.cc:80/kl570/kl570/9024
ASTRO SUPERSPORT 2 HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6710
ASSP 2,http://iptv.tvmalaysia.cc:80/kl570/kl570/9025
ASTRO SUPERSPORT 3 HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6711
ASSP 3 (LIVE EPL ONLY),http://iptv.tvmalaysia.cc:80/kl570/kl570/9020
ASTRO SUPERSPORT 4 HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6712
ASSP 4,http://iptv.tvmalaysia.cc:80/kl570/kl570/9026
Astro Supersport 5,http://iptv.tvmalaysia.cc:80/kl570/kl570/9029
FOX Sports 3 HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6792
ASTRO Cricket,http://iptv.tvmalaysia.cc:80/kl570/kl570/6717
beIN MAX,http://iptv.tvmalaysia.cc:80/kl570/kl570/6748
beIN MAX 2,http://iptv.tvmalaysia.cc:80/kl570/kl570/7195
WWE Network,http://iptv.tvmalaysia.cc:80/kl570/kl570/6849
Rugby Pass TV,http://iptv.tvmalaysia.cc:80/kl570/kl570/6821
TSN 1,http://iptv.tvmalaysia.cc:80/kl570/kl570/8923
TSN 2,http://iptv.tvmalaysia.cc:80/kl570/kl570/8924
TSN 3,http://iptv.tvmalaysia.cc:80/kl570/kl570/8925
DSTV: SuperSport Grandstand,http://iptv.tvmalaysia.cc:80/kl570/kl570/6572
DSTV: SuperSport PSL,http://iptv.tvmalaysia.cc:80/kl570/kl570/6573
DSTV: SuperSport Premier League,http://iptv.tvmalaysia.cc:80/kl570/kl570/6574
DSTV: SuperSport Football,http://iptv.tvmalaysia.cc:80/kl570/kl570/6576
DSTV: SuperSport Variety 1,http://iptv.tvmalaysia.cc:80/kl570/kl570/6577
DSTV: SuperSport Variety 3,http://iptv.tvmalaysia.cc:80/kl570/kl570/6579
DSTV: SuperSport Variety 4,http://iptv.tvmalaysia.cc:80/kl570/kl570/6580
DSTV: Supersport Blitz,http://iptv.tvmalaysia.cc:80/kl570/kl570/6584
DSTV: SuperSport MáXimo,http://iptv.tvmalaysia.cc:80/kl570/kl570/6585
DSTV: SuperSport Rugby,http://iptv.tvmalaysia.cc:80/kl570/kl570/6582
DSTV: SuperSport Action,http://iptv.tvmalaysia.cc:80/kl570/kl570/6581
DSTV: SuperSport Motorsport,http://iptv.tvmalaysia.cc:80/kl570/kl570/7142
BT Sport 1,http://iptv.tvmalaysia.cc:80/kl570/kl570/6610
BT Sport 2,http://iptv.tvmalaysia.cc:80/kl570/kl570/6611
BT Sport 3,http://iptv.tvmalaysia.cc:80/kl570/kl570/6612
UK: Sky Sports News,http://iptv.tvmalaysia.cc:80/kl570/kl570/6614
UK: Sky Sports F1,http://iptv.tvmalaysia.cc:80/kl570/kl570/6617
UK: Sky Sports Golf,http://iptv.tvmalaysia.cc:80/kl570/kl570/6618
UK: Sky Sports Football,http://iptv.tvmalaysia.cc:80/kl570/kl570/6620
UK: Sky Sports Cricket,http://iptv.tvmalaysia.cc:80/kl570/kl570/6619
MUTV,http://iptv.tvmalaysia.cc:80/kl570/kl570/7236
LFC TV,http://iptv.tvmalaysia.cc:80/kl570/kl570/7237
FS 1,http://iptv.tvmalaysia.cc:80/kl570/kl570/9003
ASTRO Prima HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6727
ASTRO Warna HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6740
Astro Citra HD (subtitle),http://iptv.tvmalaysia.cc:80/kl570/kl570/7267
Astro Boo,http://iptv.tvmalaysia.cc:80/kl570/kl570/8872
ASTRO Naura HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6724
Awesome TV,http://iptv.tvmalaysia.cc:80/kl570/kl570/9016
ASTRO Oasis HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6725
ASTRO Aura HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6713
ASTRO Rania HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6729
ASTRO Awani HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6714
ASTRO Ceria HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6715
Asian Food Network HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6693
Al-Jazzera HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6694
Animax,http://iptv.tvmalaysia.cc:80/kl570/kl570/6696


ASTRO Colors Tamil,http://iptv.tvmalaysia.cc:80/kl570/kl570/6716
ASTRO Zee Tamil HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6742
ASTRO Vinmeen HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6739
ASTRO Vaanavil HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6738
Makkal TV,http://iptv.tvmalaysia.cc:80/kl570/kl570/6806
ASTRO Sun TV HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6733
ASTRO Star Vijay HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6732
Jaya Max,http://iptv.tvmalaysia.cc:80/kl570/kl570/6802
Chutti TV,http://iptv.tvmalaysia.cc:80/kl570/kl570/6762
ASTRO Oh!K HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6726
Bernama News,http://iptv.tvmalaysia.cc:80/kl570/kl570/6750
Bloomberg TV,http://iptv.tvmalaysia.cc:80/kl570/kl570/6751
BollyOne HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6754
Cartoon Network HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6757
DMAX HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6778
Colors HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6769


TV-AlHijrah,http://iptv.tvmalaysia.cc:80/kl570/kl570/6834
Sun Music,http://iptv.tvmalaysia.cc:80/kl570/kl570/6831
Sky News HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6826
One HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6817
Nickelodeon HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6814
Nick Jr,http://iptv.tvmalaysia.cc:80/kl570/kl570/6813
KBS World HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6803
Hits HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6800
HGTV HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/6798
TV 1,http://iptv.tvmalaysia.cc:80/kl570/kl570/7177
TV 2,http://iptv.tvmalaysia.cc:80/kl570/kl570/7178
TV 3,http://iptv.tvmalaysia.cc:80/kl570/kl570/7266
TV 3 HD,http://iptv.tvmalaysia.cc:80/kl570/kl570/8750
TV 9,http://iptv.tvmalaysia.cc:80/kl570/kl570/7185
